name,type,value,date
10,,205,2019-09-22,
11,,194,2019-09-22,
12,,104,2019-09-22,
13,,139,2019-09-22,
14,,171,2019-09-22,
15,,138,2019-09-22,
16,,98,2019-09-22,
17,,40,2019-09-22,
18,,45,2019-09-22,
19,,23,2019-09-22,
20,,11,2019-09-22,
21,,9,2019-09-22,
22,,11,2019-09-22,
23,,25,2019-09-22,
0,,41,2019-09-23,
1,,203,2019-09-23,
2,,222,2019-09-23,
3,,263,2019-09-23,
4,,181,2019-09-23,
5,,169,2019-09-23,
6,,178,2019-09-23,
7,,183,2019-09-23,
8,,196,2019-09-23,
9,,166,2019-09-23,
10,,205,2019-09-23,
11,,194,2019-09-23,
12,,104,2019-09-23,
13,,139,2019-09-23,
14,,171,2019-09-23,
15,,138,2019-09-23,
16,,98,2019-09-23,
17,,40,2019-09-23,
18,,45,2019-09-23,
19,,23,2019-09-23,
20,,11,2019-09-23,
21,,9,2019-09-23,
22,,11,2019-09-23,
23,,25,2019-09-23,
0,,41,2019-09-24,
1,,203,2019-09-24,
2,,222,2019-09-24,
3,,263,2019-09-24,
4,,181,2019-09-24,
5,,169,2019-09-24,
6,,178,2019-09-24,
7,,183,2019-09-24,
8,,196,2019-09-24,
9,,166,2019-09-24,
10,,205,2019-09-24,
11,,194,2019-09-24,
12,,104,2019-09-24,
13,,139,2019-09-24,
14,,171,2019-09-24,
15,,138,2019-09-24,
16,,98,2019-09-24,
17,,40,2019-09-24,
18,,45,2019-09-24,
19,,23,2019-09-24,
20,,11,2019-09-24,
21,,9,2019-09-24,
22,,11,2019-09-24,
23,,25,2019-09-24,
0,,41,2019-09-25,
1,,205,2019-09-25,
2,,222,2019-09-25,
3,,263,2019-09-25,
4,,181,2019-09-25,
5,,169,2019-09-25,
6,,178,2019-09-25,
7,,183,2019-09-25,
8,,196,2019-09-25,
9,,166,2019-09-25,
10,,205,2019-09-25,
11,,194,2019-09-25,
12,,104,2019-09-25,
13,,139,2019-09-25,
14,,171,2019-09-25,
15,,138,2019-09-25,
16,,98,2019-09-25,
17,,40,2019-09-25,
18,,45,2019-09-25,
19,,23,2019-09-25,
20,,11,2019-09-25,
21,,9,2019-09-25,
22,,11,2019-09-25,
23,,25,2019-09-25,
0,,41,2019-09-26,
1,,205,2019-09-26,
2,,222,2019-09-26,
3,,263,2019-09-26,
4,,181,2019-09-26,
5,,169,2019-09-26,
6,,178,2019-09-26,
7,,183,2019-09-26,
8,,196,2019-09-26,
9,,166,2019-09-26,
10,,205,2019-09-26,
11,,194,2019-09-26,
12,,104,2019-09-26,
13,,139,2019-09-26,
14,,171,2019-09-26,
15,,138,2019-09-26,
16,,98,2019-09-26,
17,,40,2019-09-26,
18,,45,2019-09-26,
19,,23,2019-09-26,
20,,11,2019-09-26,
21,,9,2019-09-26,
22,,11,2019-09-26,
23,,25,2019-09-26,
0,,41,2019-09-27,
1,,205,2019-09-27,
2,,222,2019-09-27,
3,,263,2019-09-27,
4,,181,2019-09-27,
5,,169,2019-09-27,
6,,178,2019-09-27,
7,,183,2019-09-27,
8,,196,2019-09-27,
9,,166,2019-09-27,
10,,205,2019-09-27,
11,,194,2019-09-27,
12,,104,2019-09-27,
13,,139,2019-09-27,
14,,171,2019-09-27,
15,,138,2019-09-27,
16,,98,2019-09-27,
17,,40,2019-09-27,
18,,45,2019-09-27,
19,,23,2019-09-27,
20,,11,2019-09-27,
21,,9,2019-09-27,
22,,11,2019-09-27,
23,,25,2019-09-27,
0,,41,2019-09-28,
1,,205,2019-09-28,
2,,222,2019-09-28,
3,,263,2019-09-28,
4,,181,2019-09-28,
5,,169,2019-09-28,
6,,178,2019-09-28,
7,,183,2019-09-28,
8,,196,2019-09-28,
9,,166,2019-09-28,
10,,205,2019-09-28,
11,,194,2019-09-28,
12,,104,2019-09-28,
13,,139,2019-09-28,
14,,171,2019-09-28,
15,,138,2019-09-28,
16,,98,2019-09-28,
17,,40,2019-09-28,
18,,45,2019-09-28,
19,,23,2019-09-28,
20,,11,2019-09-28,
21,,9,2019-09-28,
22,,11,2019-09-28,
23,,25,2019-09-28,
0,,41,2019-09-29,
1,,205,2019-09-29,
2,,222,2019-09-29,
3,,263,2019-09-29,
4,,181,2019-09-29,
5,,169,2019-09-29,
6,,178,2019-09-29,
7,,183,2019-09-29,
8,,196,2019-09-29,
9,,166,2019-09-29,
10,,205,2019-09-29,
11,,194,2019-09-29,
12,,104,2019-09-29,
13,,139,2019-09-29,
14,,171,2019-09-29,
15,,138,2019-09-29,
16,,98,2019-09-29,
17,,40,2019-09-29,
18,,45,2019-09-29,
19,,23,2019-09-29,
20,,11,2019-09-29,
21,,9,2019-09-29,
22,,11,2019-09-29,
23,,25,2019-09-29,
0,,41,2019-09-30,
1,,205,2019-09-30,
2,,222,2019-09-30,
3,,263,2019-09-30,
4,,181,2019-09-30,
5,,169,2019-09-30,
6,,178,2019-09-30,
7,,183,2019-09-30,
8,,196,2019-09-30,
9,,166,2019-09-30,
10,,205,2019-09-30,
11,,194,2019-09-30,
12,,104,2019-09-30,
13,,139,2019-09-30,
14,,171,2019-09-30,
15,,138,2019-09-30,
16,,98,2019-09-30,
17,,40,2019-09-30,
18,,45,2019-09-30,
19,,23,2019-09-30,
20,,11,2019-09-30,
21,,9,2019-09-30,
22,,11,2019-09-30,
23,,25,2019-09-30,
0,,41,2019-10-01,
1,,205,2019-10-01,
2,,222,2019-10-01,
3,,263,2019-10-01,
4,,181,2019-10-01,
5,,169,2019-10-01,
6,,178,2019-10-01,
7,,183,2019-10-01,
8,,196,2019-10-01,
9,,166,2019-10-01,
10,,205,2019-10-01,
11,,194,2019-10-01,
12,,104,2019-10-01,
13,,139,2019-10-01,
14,,171,2019-10-01,
15,,138,2019-10-01,
16,,98,2019-10-01,
17,,40,2019-10-01,
18,,45,2019-10-01,
19,,23,2019-10-01,
20,,11,2019-10-01,
21,,9,2019-10-01,
22,,11,2019-10-01,
23,,25,2019-10-01,
0,,41,2019-10-02,
1,,205,2019-10-02,
2,,222,2019-10-02,
3,,263,2019-10-02,
4,,181,2019-10-02,
5,,169,2019-10-02,
6,,178,2019-10-02,
7,,183,2019-10-02,
8,,196,2019-10-02,
9,,166,2019-10-02,
10,,205,2019-10-02,
11,,194,2019-10-02,
12,,104,2019-10-02,
13,,139,2019-10-02,
14,,171,2019-10-02,
15,,138,2019-10-02,
16,,98,2019-10-02,
17,,40,2019-10-02,
18,,45,2019-10-02,
19,,23,2019-10-02,
20,,11,2019-10-02,
21,,9,2019-10-02,
22,,11,2019-10-02,
23,,25,2019-10-02,
0,,41,2019-10-03,
1,,205,2019-10-03,
2,,222,2019-10-03,
3,,263,2019-10-03,
4,,181,2019-10-03,
5,,169,2019-10-03,
6,,178,2019-10-03,
7,,183,2019-10-03,
8,,196,2019-10-03,
9,,166,2019-10-03,
10,,205,2019-10-03,
11,,194,2019-10-03,
12,,104,2019-10-03,
13,,139,2019-10-03,
14,,171,2019-10-03,
15,,138,2019-10-03,
16,,98,2019-10-03,
17,,40,2019-10-03,
18,,45,2019-10-03,
19,,23,2019-10-03,
20,,11,2019-10-03,
21,,9,2019-10-03,
22,,11,2019-10-03,
23,,25,2019-10-03,
0,,41,2019-10-04,
1,,205,2019-10-04,
2,,222,2019-10-04,
3,,263,2019-10-04,
4,,181,2019-10-04,
5,,169,2019-10-04,
6,,178,2019-10-04,
7,,183,2019-10-04,
8,,196,2019-10-04,
9,,166,2019-10-04,
10,,205,2019-10-04,
11,,194,2019-10-04,
12,,104,2019-10-04,
13,,139,2019-10-04,
14,,171,2019-10-04,
15,,138,2019-10-04,
16,,98,2019-10-04,
17,,40,2019-10-04,
18,,45,2019-10-04,
19,,23,2019-10-04,
20,,11,2019-10-04,
21,,9,2019-10-04,
22,,11,2019-10-04,
23,,25,2019-10-04,
0,,41,2019-10-05,
1,,205,2019-10-05,
2,,222,2019-10-05,
3,,263,2019-10-05,
4,,181,2019-10-05,
5,,169,2019-10-05,
6,,178,2019-10-05,
7,,183,2019-10-05,
8,,196,2019-10-05,
9,,166,2019-10-05,
10,,205,2019-10-05,
11,,194,2019-10-05,
12,,104,2019-10-05,
13,,139,2019-10-05,
14,,171,2019-10-05,
15,,138,2019-10-05,
16,,98,2019-10-05,
17,,40,2019-10-05,
18,,45,2019-10-05,
19,,23,2019-10-05,
20,,11,2019-10-05,
21,,9,2019-10-05,
22,,11,2019-10-05,
23,,25,2019-10-05,
0,,41,2019-10-06,
1,,205,2019-10-06,
2,,222,2019-10-06,
3,,263,2019-10-06,
4,,181,2019-10-06,
5,,169,2019-10-06,
6,,178,2019-10-06,
7,,183,2019-10-06,
8,,196,2019-10-06,
9,,166,2019-10-06,
10,,205,2019-10-06,
11,,194,2019-10-06,
12,,104,2019-10-06,
13,,139,2019-10-06,
14,,171,2019-10-06,
15,,138,2019-10-06,
16,,98,2019-10-06,
17,,40,2019-10-06,
18,,45,2019-10-06,
19,,23,2019-10-06,
20,,11,2019-10-06,
21,,9,2019-10-06,
22,,11,2019-10-06,
23,,25,2019-10-06,
0,,41,2019-10-07,
1,,205,2019-10-07,
2,,222,2019-10-07,
3,,263,2019-10-07,
4,,181,2019-10-07,
5,,169,2019-10-07,
6,,178,2019-10-07,
7,,183,2019-10-07,
8,,196,2019-10-07,
9,,166,2019-10-07,
10,,205,2019-10-07,
11,,194,2019-10-07,
12,,104,2019-10-07,
13,,139,2019-10-07,
14,,171,2019-10-07,
15,,138,2019-10-07,
16,,98,2019-10-07,
17,,40,2019-10-07,
18,,45,2019-10-07,
19,,23,2019-10-07,
20,,11,2019-10-07,
21,,9,2019-10-07,
22,,11,2019-10-07,
23,,25,2019-10-07,
0,,41,2019-10-08,
1,,205,2019-10-08,
2,,222,2019-10-08,
3,,263,2019-10-08,
4,,181,2019-10-08,
5,,169,2019-10-08,
6,,178,2019-10-08,
7,,183,2019-10-08,
8,,196,2019-10-08,
9,,166,2019-10-08,
10,,205,2019-10-08,
11,,194,2019-10-08,
12,,104,2019-10-08,
13,,139,2019-10-08,
14,,171,2019-10-08,
15,,138,2019-10-08,
16,,98,2019-10-08,
17,,40,2019-10-08,
18,,45,2019-10-08,
19,,23,2019-10-08,
20,,11,2019-10-08,
21,,9,2019-10-08,
22,,11,2019-10-08,
23,,25,2019-10-08,
0,,41,2019-10-09,
1,,205,2019-10-09,
2,,222,2019-10-09,
3,,263,2019-10-09,
4,,181,2019-10-09,
5,,169,2019-10-09,
6,,178,2019-10-09,
7,,183,2019-10-09,
8,,196,2019-10-09,
9,,166,2019-10-09,
10,,205,2019-10-09,
11,,194,2019-10-09,
12,,104,2019-10-09,
13,,139,2019-10-09,
14,,171,2019-10-09,
15,,138,2019-10-09,
16,,98,2019-10-09,
17,,40,2019-10-09,
18,,45,2019-10-09,
19,,23,2019-10-09,
20,,11,2019-10-09,
21,,9,2019-10-09,
22,,11,2019-10-09,
23,,25,2019-10-09,
0,,41,2019-10-10,
1,,205,2019-10-10,
2,,222,2019-10-10,
3,,263,2019-10-10,
4,,181,2019-10-10,
5,,169,2019-10-10,
6,,178,2019-10-10,
7,,183,2019-10-10,
8,,196,2019-10-10,
9,,166,2019-10-10,
10,,205,2019-10-10,
11,,194,2019-10-10,
12,,104,2019-10-10,
13,,139,2019-10-10,
14,,171,2019-10-10,
15,,138,2019-10-10,
16,,98,2019-10-10,
17,,40,2019-10-10,
18,,45,2019-10-10,
19,,23,2019-10-10,
20,,11,2019-10-10,
21,,9,2019-10-10,
22,,11,2019-10-10,
23,,25,2019-10-10,
0,,41,2019-10-11,
1,,205,2019-10-11,
2,,222,2019-10-11,
3,,263,2019-10-11,
4,,181,2019-10-11,
5,,169,2019-10-11,
6,,178,2019-10-11,
7,,183,2019-10-11,
8,,196,2019-10-11,
9,,166,2019-10-11,
10,,205,2019-10-11,
11,,194,2019-10-11,
12,,104,2019-10-11,
13,,139,2019-10-11,
14,,171,2019-10-11,
15,,138,2019-10-11,
16,,98,2019-10-11,
17,,40,2019-10-11,
18,,45,2019-10-11,
19,,23,2019-10-11,
20,,11,2019-10-11,
21,,9,2019-10-11,
22,,11,2019-10-11,
23,,25,2019-10-11,
0,,41,2019-10-12,
1,,205,2019-10-12,
2,,222,2019-10-12,
3,,263,2019-10-12,
4,,181,2019-10-12,
5,,169,2019-10-12,
6,,178,2019-10-12,
7,,183,2019-10-12,
8,,196,2019-10-12,
9,,166,2019-10-12,
10,,205,2019-10-12,
11,,194,2019-10-12,
12,,104,2019-10-12,
13,,139,2019-10-12,
14,,171,2019-10-12,
15,,138,2019-10-12,
16,,98,2019-10-12,
17,,40,2019-10-12,
18,,45,2019-10-12,
19,,23,2019-10-12,
20,,11,2019-10-12,
21,,9,2019-10-12,
22,,11,2019-10-12,
23,,25,2019-10-12,
0,,41,2019-10-13,
1,,205,2019-10-13,
2,,222,2019-10-13,
3,,263,2019-10-13,
4,,181,2019-10-13,
5,,169,2019-10-13,
6,,178,2019-10-13,
7,,183,2019-10-13,
8,,196,2019-10-13,
9,,166,2019-10-13,
10,,205,2019-10-13,
11,,194,2019-10-13,
12,,104,2019-10-13,
13,,139,2019-10-13,
14,,171,2019-10-13,
15,,138,2019-10-13,
16,,98,2019-10-13,
17,,40,2019-10-13,
18,,45,2019-10-13,
19,,23,2019-10-13,
20,,11,2019-10-13,
21,,9,2019-10-13,
22,,11,2019-10-13,
23,,25,2019-10-13,
0,,41,2019-10-14,
1,,205,2019-10-14,
2,,222,2019-10-14,
3,,263,2019-10-14,
4,,181,2019-10-14,
5,,169,2019-10-14,
6,,178,2019-10-14,
7,,183,2019-10-14,
8,,196,2019-10-14,
9,,166,2019-10-14,
10,,205,2019-10-14,
11,,194,2019-10-14,
12,,104,2019-10-14,
13,,139,2019-10-14,
14,,171,2019-10-14,
15,,138,2019-10-14,
16,,98,2019-10-14,
17,,40,2019-10-14,
18,,45,2019-10-14,
19,,23,2019-10-14,
20,,11,2019-10-14,
21,,9,2019-10-14,
22,,11,2019-10-14,
23,,25,2019-10-14,
0,,41,2019-10-15,
1,,205,2019-10-15,
2,,222,2019-10-15,
3,,263,2019-10-15,
4,,181,2019-10-15,
5,,169,2019-10-15,
6,,178,2019-10-15,
7,,183,2019-10-15,
8,,196,2019-10-15,
9,,166,2019-10-15,
10,,205,2019-10-15,
11,,194,2019-10-15,
12,,104,2019-10-15,
13,,139,2019-10-15,
14,,171,2019-10-15,
15,,138,2019-10-15,
16,,98,2019-10-15,
17,,40,2019-10-15,
18,,45,2019-10-15,
19,,23,2019-10-15,
20,,11,2019-10-15,
21,,9,2019-10-15,
22,,11,2019-10-15,
23,,25,2019-10-15,
0,,41,2019-10-16,
1,,205,2019-10-16,
2,,222,2019-10-16,
3,,263,2019-10-16,
4,,181,2019-10-16,
5,,169,2019-10-16,
6,,178,2019-10-16,
7,,183,2019-10-16,
8,,196,2019-10-16,
9,,166,2019-10-16,
10,,205,2019-10-16,
11,,194,2019-10-16,
12,,104,2019-10-16,
13,,139,2019-10-16,
14,,171,2019-10-16,
15,,138,2019-10-16,
16,,98,2019-10-16,
17,,40,2019-10-16,
18,,45,2019-10-16,
19,,23,2019-10-16,
20,,11,2019-10-16,
21,,9,2019-10-16,
22,,11,2019-10-16,
23,,25,2019-10-16,
0,,41,2019-10-17,
1,,205,2019-10-17,
2,,222,2019-10-17,
3,,263,2019-10-17,
4,,181,2019-10-17,
5,,169,2019-10-17,
6,,178,2019-10-17,
7,,183,2019-10-17,
8,,196,2019-10-17,
9,,166,2019-10-17,
10,,205,2019-10-17,
11,,194,2019-10-17,
12,,104,2019-10-17,
13,,139,2019-10-17,
14,,171,2019-10-17,
15,,138,2019-10-17,
16,,98,2019-10-17,
17,,40,2019-10-17,
18,,45,2019-10-17,
19,,23,2019-10-17,
20,,11,2019-10-17,
21,,9,2019-10-17,
22,,11,2019-10-17,
23,,25,2019-10-17,
0,,41,2019-10-18,
1,,205,2019-10-18,
2,,222,2019-10-18,
3,,263,2019-10-18,
4,,181,2019-10-18,
5,,169,2019-10-18,
6,,178,2019-10-18,
7,,183,2019-10-18,
8,,196,2019-10-18,
9,,166,2019-10-18,
10,,205,2019-10-18,
11,,194,2019-10-18,
12,,104,2019-10-18,
13,,139,2019-10-18,
14,,171,2019-10-18,
15,,138,2019-10-18,
16,,98,2019-10-18,
17,,40,2019-10-18,
18,,45,2019-10-18,
19,,23,2019-10-18,
20,,11,2019-10-18,
21,,9,2019-10-18,
22,,11,2019-10-18,
23,,25,2019-10-18,
0,,41,2019-10-19,
1,,205,2019-10-19,
2,,222,2019-10-19,
3,,263,2019-10-19,
4,,181,2019-10-19,
5,,169,2019-10-19,
6,,178,2019-10-19,
7,,183,2019-10-19,
8,,196,2019-10-19,
9,,166,2019-10-19,
10,,205,2019-10-19,
11,,194,2019-10-19,
12,,104,2019-10-19,
13,,139,2019-10-19,
14,,171,2019-10-19,
15,,138,2019-10-19,
16,,98,2019-10-19,
17,,40,2019-10-19,
18,,45,2019-10-19,
19,,23,2019-10-19,
20,,11,2019-10-19,
21,,9,2019-10-19,
22,,11,2019-10-19,
23,,25,2019-10-19,
0,,41,2019-10-20
1,,205,2019-10-20
2,,224,2019-10-20
3,,263,2019-10-20
4,,181,2019-10-20
5,,169,2019-10-20
6,,178,2019-10-20
7,,183,2019-10-20
8,,196,2019-10-20
9,,166,2019-10-20
10,,205,2019-10-20
11,,194,2019-10-20
12,,104,2019-10-20
13,,139,2019-10-20
14,,171,2019-10-20
15,,138,2019-10-20
16,,98,2019-10-20
17,,40,2019-10-20
18,,45,2019-10-20
19,,23,2019-10-20
20,,11,2019-10-20
21,,9,2019-10-20
22,,11,2019-10-20
23,,25,2019-10-20
